ord,date,HCHC,HCHP,TENSION,PAPP
14133,2017-05-23 20:43:07.150241,36465588,39731708,238,410
14134,2017-05-23 20:43:09.360819,36465588,39731708,238,420
14135,2017-05-23 20:43:11.570660,36465588,39731708,238,420
14136,2017-05-23 20:43:13.780813,36465588,39731708,238,420
14137,2017-05-23 20:43:15.990672,36465589,39731708,238,410
14138,2017-05-23 20:43:18.201182,36465589,39731708,238,410
14139,2017-05-23 20:43:20.411525,36465589,39731708,238,410
14140,2017-05-23 20:43:22.621191,36465589,39731708,238,420
14141,2017-05-23 20:43:24.831645,36465589,39731708,237,400
14142,2017-05-23 20:43:27.041392,36465590,39731708,236,410
14143,2017-05-23 20:43:29.252351,36465590,39731708,238,410
14144,2017-05-23 20:43:31.461623,36465590,39731708,238,410
14145,2017-05-23 20:43:33.672425,36465590,39731708,238,410
14146,2017-05-23 20:43:35.882280,36465591,39731708,238,410
14147,2017-05-23 20:43:38.092269,36465591,39731708,238,410
14148,2017-05-23 20:43:40.302698,36465591,39731708,238,410
14149,2017-05-23 20:43:42.512507,36465591,39731708,238,410
14150,2017-05-23 20:43:44.723074,36465591,39731708,238,410
14151,2017-05-23 20:43:46.932530,36465592,39731708,238,420
14152,2017-05-23 20:43:49.143465,36465592,39731708,238,420
14153,2017-05-23 20:43:51.353205,36465592,39731708,238,420
14154,2017-05-23 20:43:53.563049,36465592,39731708,238,420
14155,2017-05-23 20:43:55.773414,36465592,39731708,238,410
14156,2017-05-23 20:43:57.983278,36465593,39731708,238,410
14157,2017-05-23 20:44:00.193642,36465593,39731708,238,410
14158,2017-05-23 20:44:02.403497,36465593,39731708,238,410
14159,2017-05-23 20:44:04.614207,36465593,39731708,238,410
14160,2017-05-23 20:44:06.824244,36465593,39731708,238,410
14161,2017-05-23 20:44:09.034146,36465594,39731708,238,420
14162,2017-05-23 20:44:11.244738,36465594,39731708,238,420
14163,2017-05-23 20:44:13.454586,36465594,39731708,238,410
14164,2017-05-23 20:44:15.665044,36465594,39731708,238,430
14165,2017-05-23 20:44:17.874448,36465594,39731708,238,420
14166,2017-05-23 20:44:20.085033,36465595,39731708,238,420
14167,2017-05-23 20:44:22.295136,36465595,39731708,238,420
14168,2017-05-23 20:44:24.504993,36465595,39731708,238,410
14169,2017-05-23 20:44:26.715455,36465595,39731708,238,410
14170,2017-05-23 20:44:28.925283,36465595,39731708,238,410
14171,2017-05-23 20:44:31.135486,36465596,39731708,238,410
14172,2017-05-23 20:44:33.345954,36465596,39731708,238,410
14173,2017-05-23 20:44:35.556181,36465596,39731708,238,420
14174,2017-05-23 20:44:37.766080,36465596,39731708,238,410
14175,2017-05-23 20:44:39.976034,36465596,39731708,238,420
14176,2017-05-23 20:44:42.186482,36465597,39731708,238,420
14177,2017-05-23 20:44:44.396337,36465597,39731708,238,420
14178,2017-05-23 20:44:46.606437,36465597,39731708,238,420
14179,2017-05-23 20:44:48.816941,36465597,39731708,239,420
14180,2017-05-23 20:44:51.027154,36465597,39731708,238,420
14181,2017-05-23 20:44:53.237010,36465598,39731708,238,420
14182,2017-05-23 20:44:55.446862,36465598,39731708,238,430
14183,2017-05-23 20:44:57.657145,36465598,39731708,239,420
14184,2017-05-23 20:44:59.867194,36465598,39731708,239,420
14185,2017-05-23 20:45:02.077414,36465598,39731708,239,410
14186,2017-05-23 20:45:04.287827,36465599,39731708,239,420
14187,2017-05-23 20:45:06.498184,36465599,39731708,239,420
14188,2017-05-23 20:45:08.707945,36465599,39731708,239,410
14189,2017-05-23 20:45:10.917944,36465599,39731708,239,420
14190,2017-05-23 20:45:13.128493,36465600,39731708,239,410
14191,2017-05-23 20:45:15.338178,36465600,39731708,238,410
14192,2017-05-23 20:45:17.548284,36465600,39731708,238,420
14193,2017-05-23 20:45:19.758674,36465600,39731708,238,420
14194,2017-05-23 20:45:21.968791,36465600,39731708,238,420
14195,2017-05-23 20:45:24.178961,36465601,39731708,238,430
14196,2017-05-23 20:45:26.388860,36465601,39731708,237,420
14197,2017-05-23 20:45:28.599071,36465601,39731708,238,410
14198,2017-05-23 20:45:30.808924,36465601,39731708,238,420
14199,2017-05-23 20:45:33.019656,36465601,39731708,238,420
14200,2017-05-23 20:45:35.229115,36465602,39731708,238,410
14201,2017-05-23 20:45:37.439813,36465602,39731708,238,420
14202,2017-05-23 20:45:39.649786,36465602,39731708,238,420
14203,2017-05-23 20:45:41.859693,36465602,39731708,238,420
14204,2017-05-23 20:45:44.070372,36465602,39731708,238,410
14205,2017-05-23 20:45:46.280197,36465603,39731708,238,430
14206,2017-05-23 20:45:48.490215,36465603,39731708,238,410
14207,2017-05-23 20:45:50.700268,36465603,39731708,238,410
14208,2017-05-23 20:45:52.910628,36465603,39731708,238,410
14209,2017-05-23 20:45:55.120869,36465603,39731708,238,420
14210,2017-05-23 20:45:57.330713,36465604,39731708,238,440
14211,2017-05-23 20:45:59.541095,36465604,39731708,238,420
14212,2017-05-23 20:46:01.750787,36465604,39731708,238,420
14213,2017-05-23 20:46:03.961519,36465604,39731708,238,410
14214,2017-05-23 20:46:06.171542,36465605,39731708,238,410
14215,2017-05-23 20:46:08.381766,36465605,39731708,238,410
14216,2017-05-23 20:46:10.591807,36465605,39731708,238,420
14217,2017-05-23 20:46:12.801538,36465605,39731708,238,410
14218,2017-05-23 20:46:15.012064,36465605,39731708,238,410
14219,2017-05-23 20:46:17.222116,36465606,39731708,238,410
14220,2017-05-23 20:46:19.432257,36465606,39731708,238,420
14221,2017-05-23 20:46:21.641959,36465606,39731708,238,420
14222,2017-05-23 20:46:23.852523,36465606,39731708,238,430
14223,2017-05-23 20:46:26.062625,36465606,39731708,238,410
14224,2017-05-23 20:46:28.272566,36465607,39731708,238,420
14225,2017-05-23 20:46:30.482783,36465607,39731708,238,420
14226,2017-05-23 20:46:32.692775,36465607,39731708,238,410
14227,2017-05-23 20:46:34.903343,36465607,39731708,238,410
14228,2017-05-23 20:46:37.113443,36465607,39731708,238,410
14229,2017-05-23 20:46:39.323600,36465608,39731708,238,420
14230,2017-05-23 20:46:41.533556,36465608,39731708,238,420
14231,2017-05-23 20:46:43.743752,36465608,39731708,238,420
14232,2017-05-23 20:46:45.953986,36465608,39731708,238,420
14233,2017-05-23 20:46:48.163804,36465608,39731708,238,420
14234,2017-05-23 20:46:50.373904,36465609,39731708,238,420
14235,2017-05-23 20:46:52.583806,36465609,39731708,238,420
14236,2017-05-23 20:46:54.794316,36465609,39731708,238,410
14237,2017-05-23 20:46:57.004500,36465609,39731708,238,410
14238,2017-05-23 20:46:59.214437,36465609,39731708,238,420
14239,2017-05-23 20:47:01.424787,36465610,39731708,238,410
14240,2017-05-23 20:47:03.634541,36465610,39731708,238,420
14241,2017-05-23 20:47:05.844879,36465610,39731708,238,420
14242,2017-05-23 20:47:08.054720,36465610,39731708,238,410
14243,2017-05-23 20:47:10.265415,36465611,39731708,238,410
14244,2017-05-23 20:47:12.475393,36465611,39731708,238,420
14245,2017-05-23 20:47:14.685362,36465611,39731708,238,420
14246,2017-05-23 20:47:16.895615,36465611,39731708,238,420
14247,2017-05-23 20:47:19.105801,36465611,39731708,238,420
14248,2017-05-23 20:47:21.315762,36465612,39731708,238,420
14249,2017-05-23 20:47:23.526271,36465612,39731708,238,420
14250,2017-05-23 20:47:25.736215,36465612,39731708,236,420
14251,2017-05-23 20:47:27.946448,36465612,39731708,238,410
14252,2017-05-23 20:47:30.156224,36465612,39731708,238,420
14253,2017-05-23 20:47:32.366628,36465613,39731708,238,410
14254,2017-05-23 20:47:34.576381,36465613,39731708,238,420
14255,2017-05-23 20:47:36.787094,36465613,39731708,238,420
14256,2017-05-23 20:47:38.996604,36465613,39731708,238,420
14257,2017-05-23 20:47:41.207276,36465613,39731708,238,420
14258,2017-05-23 20:47:43.417241,36465614,39731708,238,420
14259,2017-05-23 20:47:45.627290,36465614,39731708,238,420
14260,2017-05-23 20:47:47.837447,36465614,39731708,238,420
14261,2017-05-23 20:47:50.047703,36465614,39731708,238,420
14262,2017-05-23 20:47:52.257656,36465614,39731708,238,410
14263,2017-05-23 20:47:54.467509,36465615,39731708,237,420
14264,2017-05-23 20:47:56.678059,36465615,39731708,236,420
14265,2017-05-23 20:47:58.888161,36465615,39731708,238,420
14266,2017-05-23 20:48:01.098066,36465615,39731708,239,420
14267,2017-05-23 20:48:03.308389,36465615,39731708,238,410
14268,2017-05-23 20:48:05.518207,36465616,39731708,238,420
14269,2017-05-23 20:48:07.729212,36465616,39731708,238,410
14270,2017-05-23 20:48:09.938837,36465616,39731708,238,420
14271,2017-05-23 20:48:12.149342,36465616,39731708,238,410
14272,2017-05-23 20:48:14.359250,36465616,39731708,239,420
14273,2017-05-23 20:48:16.569088,36465617,39731708,239,420
14274,2017-05-23 20:48:18.779584,36465617,39731708,239,420
14275,2017-05-23 20:48:20.989412,36465617,39731708,238,410
14276,2017-05-23 20:48:23.199496,36465617,39731708,239,410
14277,2017-05-23 20:48:25.409380,36465617,39731708,236,410
14278,2017-05-23 20:48:27.619932,36465618,39731708,238,420
14279,2017-05-23 20:48:29.830185,36465618,39731708,238,420
14280,2017-05-23 20:48:32.039968,36465618,39731708,238,420
14281,2017-05-23 20:48:34.250192,36465618,39731708,238,420
14282,2017-05-23 20:48:36.460007,36465618,39731708,238,420
14283,2017-05-23 20:48:38.670425,36465619,39731708,238,420
14284,2017-05-23 20:48:40.880652,36465619,39731708,238,410
14285,2017-05-23 20:48:43.090979,36465619,39731708,239,410
14286,2017-05-23 20:48:45.301024,36465619,39731708,239,410
14287,2017-05-23 20:48:47.511091,36465619,39731708,238,420
14288,2017-05-23 20:48:49.721342,36465620,39731708,238,890
14289,2017-05-23 20:48:51.931326,36465620,39731708,238,480
14290,2017-05-23 20:48:54.141521,36465620,39731708,238,480
14291,2017-05-23 20:48:56.351357,36465621,39731708,238,490
14292,2017-05-23 20:48:58.561696,36465621,39731708,238,480
14293,2017-05-23 20:49:00.771955,36465621,39731708,238,490
14294,2017-05-23 20:49:02.981835,36465621,39731708,238,490
14295,2017-05-23 20:49:05.192042,36465622,39731708,238,480
14296,2017-05-23 20:49:07.402020,36465622,39731708,238,480
14297,2017-05-23 20:49:09.612204,36465622,39731708,238,490
14298,2017-05-23 20:49:11.822036,36465623,39731708,238,480
14299,2017-05-23 20:49:14.032764,36465623,39731708,238,490
14300,2017-05-23 20:49:16.242826,36465623,39731708,238,480
14301,2017-05-23 20:49:18.452589,36465623,39731708,238,480
14302,2017-05-23 20:49:20.663269,36465624,39731708,238,480
14303,2017-05-23 20:49:22.872949,36465624,39731708,238,480
14304,2017-05-23 20:49:25.083116,36465624,39731708,238,480
14305,2017-05-23 20:49:27.292928,36465624,39731708,238,480
14306,2017-05-23 20:49:29.503492,36465625,39731708,238,480
14307,2017-05-23 20:49:31.713617,36465625,39731708,238,490
14308,2017-05-23 20:49:33.923490,36465625,39731708,238,480
14309,2017-05-23 20:49:36.133942,36465625,39731708,238,480
14310,2017-05-23 20:49:38.343777,36465626,39731708,238,480
14311,2017-05-23 20:49:40.554355,36465626,39731708,238,480
14312,2017-05-23 20:49:42.764215,36465626,39731708,238,480
14313,2017-05-23 20:49:44.974575,36465626,39731708,238,480
14314,2017-05-23 20:49:47.184594,36465627,39731708,236,470
14315,2017-05-23 20:49:49.394378,36465627,39731708,236,470
14316,2017-05-23 20:49:51.605040,36465627,39731708,236,470
14317,2017-05-23 20:49:53.814927,36465627,39731708,236,470
14318,2017-05-23 20:49:56.025286,36465628,39731708,236,470
14319,2017-05-23 20:49:58.235145,36465628,39731708,236,470
14320,2017-05-23 20:50:00.445282,36465628,39731708,236,470
14321,2017-05-23 20:50:02.655374,36465628,39731708,236,470
14322,2017-05-23 20:50:04.865262,36465629,39731708,236,470
14323,2017-05-23 20:50:07.075675,36465629,39731708,236,470
14324,2017-05-23 20:50:09.285400,36465629,39731708,236,470
14325,2017-05-23 20:50:11.496333,36465629,39731708,236,470
14326,2017-05-23 20:50:13.706030,36465630,39731708,236,470
14327,2017-05-23 20:50:15.916347,36465630,39731708,237,470
14328,2017-05-23 20:50:18.126311,36465630,39731708,236,470
14329,2017-05-23 20:50:20.336341,36465630,39731708,237,470
14330,2017-05-23 20:50:22.546674,36465631,39731708,237,470
14331,2017-05-23 20:50:24.756551,36465631,39731708,237,470
14332,2017-05-23 20:50:26.966672,36465631,39731708,237,470
14333,2017-05-23 20:50:29.176536,36465631,39731708,238,470
14334,2017-05-23 20:50:31.387205,36465632,39731708,238,480
14335,2017-05-23 20:50:33.597197,36465632,39731708,239,470
14336,2017-05-23 20:50:35.807160,36465632,39731708,239,480
14337,2017-05-23 20:50:38.017463,36465632,39731708,239,480
14338,2017-05-23 20:50:40.227401,36465633,39731708,239,480
14339,2017-05-23 20:50:42.437980,36465633,39731708,239,480
14340,2017-05-23 20:50:44.647998,36465633,39731708,239,480
14341,2017-05-23 20:50:46.858209,36465633,39731708,239,480
14342,2017-05-23 20:50:49.068086,36465634,39731708,239,470
14343,2017-05-23 20:50:51.277930,36465634,39731708,239,470
14344,2017-05-23 20:50:53.488488,36465634,39731708,239,470
14345,2017-05-23 20:50:55.698343,36465634,39731708,239,480
14346,2017-05-23 20:50:57.908499,36465635,39731708,238,470
14347,2017-05-23 20:51:00.118309,36465635,39731708,239,470
14348,2017-05-23 20:51:02.328834,36465635,39731708,239,470
14349,2017-05-23 20:51:04.539152,36465635,39731708,239,470
14350,2017-05-23 20:51:06.748936,36465636,39731708,238,470
14351,2017-05-23 20:51:08.959296,36465636,39731708,238,470
14352,2017-05-23 20:51:11.169161,36465636,39731708,238,480
14353,2017-05-23 20:51:13.379936,36465636,39731708,238,470
14354,2017-05-23 20:51:15.589196,36465637,39731708,238,490
14355,2017-05-23 20:51:17.799869,36465637,39731708,238,480
14356,2017-05-23 20:51:20.009883,36465637,39731708,238,480
14357,2017-05-23 20:51:22.219729,36465638,39731708,238,470
14358,2017-05-23 20:51:24.430418,36465638,39731708,238,470
14359,2017-05-23 20:51:26.640046,36465638,39731708,238,500
14360,2017-05-23 20:51:28.850457,36465638,39731708,238,510
14361,2017-05-23 20:51:31.060085,36465638,39731708,238,520
14362,2017-05-23 20:51:33.270803,36465639,39731708,238,510
14363,2017-05-23 20:51:35.480851,36465639,39731708,238,510
14364,2017-05-23 20:51:37.690655,36465639,39731708,239,500
14365,2017-05-23 20:51:39.900971,36465640,39731708,239,480
14366,2017-05-23 20:51:42.110788,36465640,39731708,239,470
14367,2017-05-23 20:51:44.321135,36465640,39731708,238,470
14368,2017-05-23 20:51:46.531051,36465640,39731708,237,470
14369,2017-05-23 20:51:48.741773,36465641,39731708,237,470
14370,2017-05-23 20:51:50.951759,36465641,39731708,237,470
14371,2017-05-23 20:51:53.161625,36465641,39731708,237,470
14372,2017-05-23 20:51:55.372040,36465641,39731708,236,470
14373,2017-05-23 20:51:57.581922,36465642,39731708,236,470
14374,2017-05-23 20:51:59.792018,36465642,39731708,236,470
14375,2017-05-23 20:52:02.001934,36465642,39731708,237,470
14376,2017-05-23 20:52:04.212493,36465642,39731708,237,470
14377,2017-05-23 20:52:06.422571,36465643,39731708,236,470
14378,2017-05-23 20:52:08.632509,36465643,39731708,237,470
14379,2017-05-23 20:52:10.842866,36465643,39731708,237,470
14380,2017-05-23 20:52:13.052754,36465643,39731708,239,470
14381,2017-05-23 20:52:15.263288,36465644,39731708,238,470
14382,2017-05-23 20:52:17.473153,36465644,39731708,239,470
14383,2017-05-23 20:52:19.683466,36465644,39731708,239,470
14384,2017-05-23 20:52:21.893491,36465644,39731708,239,460
14385,2017-05-23 20:52:24.103291,36465645,39731708,239,470
14386,2017-05-23 20:52:26.313862,36465645,39731708,239,470
14387,2017-05-23 20:52:28.523700,36465645,39731708,238,480
14388,2017-05-23 20:52:30.733857,36465645,39731708,238,470
14389,2017-05-23 20:52:32.944328,36465646,39731708,239,480
14390,2017-05-23 20:52:35.154604,36465646,39731708,239,470
14391,2017-05-23 20:52:37.364436,36465646,39731708,239,480
14392,2017-05-23 20:52:39.574169,36465646,39731708,238,470
14393,2017-05-23 20:52:41.784490,36465647,39731708,239,470
14394,2017-05-23 20:52:43.999731,36465647,39731708,239,470
14395,2017-05-23 20:52:46.204718,36465647,39731708,239,470
14396,2017-05-23 20:52:48.414942,36465647,39731708,239,480
14397,2017-05-23 20:52:50.625229,36465648,39731708,238,470
14398,2017-05-23 20:52:52.835247,36465648,39731708,237,470
14399,2017-05-23 20:52:55.045211,36465648,39731708,237,460
14400,2017-05-23 20:52:57.255421,36465648,39731708,236,470
14401,2017-05-23 20:52:59.465636,36465649,39731708,236,470
14402,2017-05-23 20:53:01.675824,36465649,39731708,236,470
14403,2017-05-23 20:53:03.885666,36465649,39731708,237,470
14404,2017-05-23 20:53:06.095955,36465649,39731708,237,470
14405,2017-05-23 20:53:08.306100,36465650,39731708,237,470
14406,2017-05-23 20:53:10.515947,36465650,39731708,236,470
14407,2017-05-23 20:53:12.726313,36465650,39731708,238,480
14408,2017-05-23 20:53:14.936290,36465650,39731708,239,470
14409,2017-05-23 20:53:17.147111,36465651,39731708,239,460
14410,2017-05-23 20:53:19.356686,36465651,39731708,239,470
14411,2017-05-23 20:53:21.567001,36465651,39731708,239,470
14412,2017-05-23 20:53:23.776984,36465651,39731708,238,470
14413,2017-05-23 20:53:25.986976,36465652,39731708,237,470
14414,2017-05-23 20:53:28.197296,36465652,39731708,238,470
14415,2017-05-23 20:53:30.407446,36465652,39731708,238,580
14416,2017-05-23 20:53:32.617783,36465652,39731708,238,520
14417,2017-05-23 20:53:34.827222,36465653,39731708,238,520
14418,2017-05-23 20:53:37.037768,36465653,39731708,238,520
14419,2017-05-23 20:53:39.248038,36465653,39731708,238,520
14420,2017-05-23 20:53:41.457887,36465654,39731708,238,520
14421,2017-05-23 20:53:43.668075,36465654,39731708,237,510
14422,2017-05-23 20:53:45.877903,36465654,39731708,236,510
14423,2017-05-23 20:53:48.088252,36465654,39731708,236,520
14424,2017-05-23 20:53:50.298107,36465655,39731708,236,510
14425,2017-05-23 20:53:52.508816,36465655,39731708,237,520
14426,2017-05-23 20:53:54.718824,36465655,39731708,236,510
14427,2017-05-23 20:53:56.928743,36465656,39731708,236,520
14428,2017-05-23 20:53:59.139303,36465656,39731708,238,520
14429,2017-05-23 20:54:01.349202,36465656,39731708,238,520
14430,2017-05-23 20:54:03.559161,36465657,39731708,238,520
14431,2017-05-23 20:54:05.769054,36465657,39731708,238,520
14432,2017-05-23 20:54:07.979708,36465657,39731708,238,520
14433,2017-05-23 20:54:10.189812,36465658,39731708,238,520
14434,2017-05-23 20:54:12.399601,36465658,39731708,238,530
14435,2017-05-23 20:54:14.609821,36465658,39731708,238,520
14436,2017-05-23 20:54:16.819651,36465658,39731708,238,520
14437,2017-05-23 20:54:19.030374,36465659,39731708,238,520
14438,2017-05-23 20:54:21.239928,36465659,39731708,238,520
14439,2017-05-23 20:54:23.450850,36465659,39731708,238,520
14440,2017-05-23 20:54:25.660576,36465660,39731708,236,520
14441,2017-05-23 20:54:27.870401,36465660,39731708,238,530
14442,2017-05-23 20:54:30.081115,36465660,39731708,238,520
14443,2017-05-23 20:54:32.290798,36465661,39731708,238,520
14444,2017-05-23 20:54:34.501371,36465661,39731708,238,520
14445,2017-05-23 20:54:36.710799,36465661,39731708,238,520
14446,2017-05-23 20:54:38.921294,36465661,39731708,238,520
14447,2017-05-23 20:54:41.131555,36465662,39731708,238,520
14448,2017-05-23 20:54:43.341377,36465662,39731708,238,530
14449,2017-05-23 20:54:45.551734,36465662,39731708,238,520
14450,2017-05-23 20:54:47.761569,36465663,39731708,238,520
14451,2017-05-23 20:54:49.971824,36465663,39731708,238,520
14452,2017-05-23 20:54:52.182232,36465663,39731708,238,520
14453,2017-05-23 20:54:54.392517,36465664,39731708,236,520
14454,2017-05-23 20:54:56.602314,36465664,39731708,236,520
14455,2017-05-23 20:54:58.812153,36465664,39731708,238,530
14456,2017-05-23 20:55:01.022522,36465665,39731708,238,530
14457,2017-05-23 20:55:03.232732,36465665,39731708,238,520
14458,2017-05-23 20:55:05.443139,36465665,39731708,238,530
14459,2017-05-23 20:55:07.652902,36465666,39731708,238,530
14460,2017-05-23 20:55:09.863119,36465666,39731708,238,530
14461,2017-05-23 20:55:12.073197,36465666,39731708,238,520
14462,2017-05-23 20:55:14.283195,36465666,39731708,238,530
14463,2017-05-23 20:55:16.493503,36465667,39731708,238,520
14464,2017-05-23 20:55:18.703245,36465667,39731708,238,520
14465,2017-05-23 20:55:20.913609,36465667,39731708,238,530
14466,2017-05-23 20:55:23.123415,36465668,39731708,238,520
14467,2017-05-23 20:55:25.334344,36465668,39731708,238,530
14468,2017-05-23 20:55:27.544200,36465668,39731708,238,530
14469,2017-05-23 20:55:29.754134,36465669,39731708,238,530
14470,2017-05-23 20:55:31.964648,36465669,39731708,238,530
14471,2017-05-23 20:55:34.174154,36465669,39731708,238,520
14472,2017-05-23 20:55:36.384923,36465670,39731708,238,530
14473,2017-05-23 20:55:38.594343,36465670,39731708,238,520
14474,2017-05-23 20:55:40.804883,36465670,39731708,238,530
14475,2017-05-23 20:55:43.015008,36465670,39731708,238,530
14476,2017-05-23 20:55:45.224837,36465671,39731708,238,520
14477,2017-05-23 20:55:47.435244,36465671,39731708,238,520
14478,2017-05-23 20:55:49.645081,36465671,39731708,238,520
14479,2017-05-23 20:55:51.855705,36465672,39731708,238,530
14480,2017-05-23 20:55:54.065220,36465672,39731708,238,520
14481,2017-05-23 20:55:56.275885,36465672,39731708,238,530
14482,2017-05-23 20:55:58.486016,36465673,39731708,238,530
14483,2017-05-23 20:56:00.695762,36465673,39731708,238,530
14484,2017-05-23 20:56:02.906294,36465673,39731708,238,540
14485,2017-05-23 20:56:05.116120,36465673,39731708,238,520
14486,2017-05-23 20:56:07.326261,36465674,39731708,238,530
14487,2017-05-23 20:56:09.536565,36465674,39731708,238,530
14488,2017-05-23 20:56:11.746608,36465674,39731708,238,530
14489,2017-05-23 20:56:13.956932,36465675,39731708,238,530
14490,2017-05-23 20:56:16.166703,36465675,39731708,238,520
14491,2017-05-23 20:56:18.376897,36465675,39731708,238,520
14492,2017-05-23 20:56:20.586899,36465676,39731708,238,530
14493,2017-05-23 20:56:22.797506,36465676,39731708,238,530
14494,2017-05-23 20:56:25.007578,36465676,39731708,238,530
14495,2017-05-23 20:56:27.217642,36465677,39731708,238,530
14496,2017-05-23 20:56:29.427630,36465677,39731708,238,530
14497,2017-05-23 20:56:31.637571,36465677,39731708,238,530
14498,2017-05-23 20:56:33.848038,36465677,39731708,238,530
14499,2017-05-23 20:56:36.058023,36465678,39731708,238,520
14500,2017-05-23 20:56:38.268501,36465678,39731708,238,520
14501,2017-05-23 20:56:40.477865,36465678,39731708,238,530
14502,2017-05-23 20:56:42.688365,36465679,39731708,238,530
14503,2017-05-23 20:56:44.898535,36465679,39731708,238,530
14504,2017-05-23 20:56:47.108456,36465679,39731708,238,530
14505,2017-05-23 20:56:49.318700,36465680,39731708,238,530
14506,2017-05-23 20:56:51.528698,36465680,39731708,238,530
14507,2017-05-23 20:56:53.739543,36465680,39731708,238,530
14508,2017-05-23 20:56:55.948745,36465681,39731708,238,530
14509,2017-05-23 20:56:58.159445,36465681,39731708,238,520
14510,2017-05-23 20:57:00.369575,36465681,39731708,238,520
14511,2017-05-23 20:57:02.579381,36465682,39731708,238,520
14512,2017-05-23 20:57:04.789891,36465682,39731708,238,520
14513,2017-05-23 20:57:06.999689,36465682,39731708,238,530
14514,2017-05-23 20:57:09.209785,36465683,39731708,238,530
14515,2017-05-23 20:57:11.419653,36465683,39731708,238,540
14516,2017-05-23 20:57:13.630116,36465683,39731708,238,530
14517,2017-05-23 20:57:15.840264,36465683,39731708,238,530
14518,2017-05-23 20:57:18.050252,36465684,39731708,238,530
14519,2017-05-23 20:57:20.260627,36465684,39731708,238,530
14520,2017-05-23 20:57:22.470305,36465684,39731708,238,530
14521,2017-05-23 20:57:24.680643,36465685,39731708,238,540
14522,2017-05-23 20:57:26.890563,36465685,39731708,238,530
14523,2017-05-23 20:57:29.101149,36465685,39731708,238,530
14524,2017-05-23 20:57:31.311290,36465686,39731708,238,520
14525,2017-05-23 20:57:33.521041,36465686,39731708,238,530
14526,2017-05-23 20:57:35.731554,36465686,39731708,238,530
14527,2017-05-23 20:57:37.941443,36465686,39731708,238,530
14528,2017-05-23 20:57:40.151722,36465687,39731708,238,530
14529,2017-05-23 20:57:42.361778,36465687,39731708,238,540
14530,2017-05-23 20:57:44.572177,36465687,39731708,238,530
14531,2017-05-23 20:57:46.782008,36465688,39731708,238,530
14532,2017-05-23 20:57:48.991897,36465688,39731708,238,530
14533,2017-05-23 20:57:51.202289,36465688,39731708,238,530
14534,2017-05-23 20:57:53.412071,36465689,39731708,238,530
14535,2017-05-23 20:57:55.622963,36465689,39731708,238,540
14536,2017-05-23 20:57:57.832293,36465689,39731708,239,530
14537,2017-05-23 20:58:00.042968,36465690,39731708,239,530
14538,2017-05-23 20:58:02.253076,36465690,39731708,238,530
14539,2017-05-23 20:58:04.462957,36465690,39731708,239,530
14540,2017-05-23 20:58:06.673334,36465690,39731708,239,520
14541,2017-05-23 20:58:08.883190,36465691,39731708,239,530
14542,2017-05-23 20:58:11.093263,36465691,39731708,238,530
14543,2017-05-23 20:58:13.303616,36465691,39731708,238,530
14544,2017-05-23 20:58:15.513784,36465692,39731708,239,530
14545,2017-05-23 20:58:17.723827,36465692,39731708,239,530
14546,2017-05-23 20:58:19.933641,36465692,39731708,238,530
14547,2017-05-23 20:58:22.143954,36465693,39731708,238,520
14548,2017-05-23 20:58:24.353934,36465693,39731708,238,530
14549,2017-05-23 20:58:26.564557,36465693,39731708,238,530
14550,2017-05-23 20:58:28.774644,36465694,39731708,238,530
14551,2017-05-23 20:58:30.984760,36465694,39731708,238,530
14552,2017-05-23 20:58:33.194702,36465694,39731708,238,530
14553,2017-05-23 20:58:35.404540,36465695,39731708,238,530
14554,2017-05-23 20:58:37.614866,36465695,39731708,238,520
14555,2017-05-23 20:58:39.825072,36465695,39731708,238,530
14556,2017-05-23 20:58:42.035067,36465695,39731708,238,530
14557,2017-05-23 20:58:44.244915,36465696,39731708,238,530
14558,2017-05-23 20:58:46.455484,36465696,39731708,238,530
14559,2017-05-23 20:58:48.665709,36465696,39731708,238,530
14560,2017-05-23 20:58:50.875493,36465697,39731708,238,530
14561,2017-05-23 20:58:53.085780,36465697,39731708,238,520
14562,2017-05-23 20:58:55.295763,36465697,39731708,238,530
14563,2017-05-23 20:58:57.505960,36465698,39731708,238,530
14564,2017-05-23 20:58:59.715795,36465698,39731708,238,530
14565,2017-05-23 20:59:01.926445,36465698,39731708,238,530
14566,2017-05-23 20:59:04.136427,36465698,39731708,238,530
14567,2017-05-23 20:59:06.346673,36465699,39731708,238,520
14568,2017-05-23 20:59:08.556839,36465699,39731708,238,520
14569,2017-05-23 20:59:10.766881,36465699,39731708,238,530
14570,2017-05-23 20:59:12.977008,36465700,39731708,238,520
14571,2017-05-23 20:59:15.186686,36465700,39731708,238,520
14572,2017-05-23 20:59:17.397220,36465700,39731708,238,520
14573,2017-05-23 20:59:19.607342,36465701,39731708,238,530
14574,2017-05-23 20:59:21.817300,36465701,39731708,238,530
14575,2017-05-23 20:59:24.027645,36465701,39731708,238,520
14576,2017-05-23 20:59:26.237365,36465702,39731708,238,520
14577,2017-05-23 20:59:28.447699,36465702,39731708,238,530
14578,2017-05-23 20:59:30.657558,36465702,39731708,238,520
14579,2017-05-23 20:59:32.868294,36465702,39731708,238,530
14580,2017-05-23 20:59:35.078217,36465703,39731708,238,530
14581,2017-05-23 20:59:37.288057,36465703,39731708,238,530
14582,2017-05-23 20:59:39.498353,36465703,39731708,238,530
