ord,date,HCHC,HCHP,PTEC,TENSION,PAPP
25456,2017-05-26 15:37:42.943718,36478728,39743340,HP..,241,330
25457,2017-05-26 15:37:45.154382,36478728,39743340,HP..,241,330
25458,2017-05-26 15:37:47.364399,36478728,39743340,HP..,241,320
25459,2017-05-26 15:37:49.574285,36478728,39743340,HP..,241,330
25460,2017-05-26 15:37:51.784973,36478728,39743340,HP..,241,330
25461,2017-05-26 15:37:53.994691,36478728,39743341,HP..,241,330
25462,2017-05-26 15:37:56.204810,36478728,39743341,HP..,241,330
25463,2017-05-26 15:37:58.414648,36478728,39743341,HP..,241,330
25464,2017-05-26 15:38:00.625229,36478728,39743341,HP..,241,320
25465,2017-05-26 15:38:02.835467,36478728,39743341,HP..,241,320
25466,2017-05-26 15:38:05.045326,36478728,39743342,HP..,241,330
25467,2017-05-26 15:38:07.255673,36478728,39743342,HP..,241,320
25468,2017-05-26 15:38:09.465362,36478728,39743342,HP..,241,320
25469,2017-05-26 15:38:11.676093,36478728,39743342,HP..,241,320
25470,2017-05-26 15:38:13.885621,36478728,39743342,HP..,241,320
25471,2017-05-26 15:38:16.096313,36478728,39743343,HP..,241,320
25472,2017-05-26 15:38:18.306297,36478728,39743343,HP..,241,320
25473,2017-05-26 15:38:20.516137,36478728,39743343,HP..,241,320
25474,2017-05-26 15:38:22.726507,36478728,39743343,HP..,241,330
25475,2017-05-26 15:38:24.936746,36478728,39743343,HP..,241,320
25476,2017-05-26 15:38:27.146698,36478728,39743343,HP..,241,330
25477,2017-05-26 15:38:29.356562,36478728,39743344,HP..,241,330
25478,2017-05-26 15:38:31.567097,36478728,39743344,HP..,241,330
25479,2017-05-26 15:38:33.777344,36478728,39743344,HP..,241,330
25480,2017-05-26 15:38:35.987096,36478728,39743344,HP..,241,320
25481,2017-05-26 15:38:38.197575,36478728,39743344,HP..,241,320
25482,2017-05-26 15:38:40.407418,36478728,39743345,HP..,241,320
25483,2017-05-26 15:38:42.617629,36478728,39743345,HP..,241,320
25484,2017-05-26 15:38:44.828088,36478728,39743345,HP..,241,320
25485,2017-05-26 15:38:47.038227,36478728,39743345,HP..,241,320
25486,2017-05-26 15:38:49.248276,36478728,39743345,HP..,241,320
25487,2017-05-26 15:38:51.458014,36478728,39743345,HP..,241,320
25488,2017-05-26 15:38:53.668694,36478728,39743346,HP..,241,330
25489,2017-05-26 15:38:55.878431,36478728,39743346,HP..,241,330
25490,2017-05-26 15:38:58.088536,36478728,39743346,HP..,241,320
25491,2017-05-26 15:39:00.298433,36478728,39743346,HP..,241,330
25492,2017-05-26 15:39:02.509238,36478728,39743347,HP..,241,320
25493,2017-05-26 15:39:04.719123,36478728,39743347,HP..,241,320
25494,2017-05-26 15:39:06.929079,36478728,39743347,HP..,241,330
25495,2017-05-26 15:39:09.139452,36478728,39743347,HP..,241,320
25496,2017-05-26 15:39:11.349169,36478728,39743347,HP..,241,330
25497,2017-05-26 15:39:13.559890,36478728,39743347,HP..,241,330
25498,2017-05-26 15:39:15.769376,36478728,39743348,HP..,241,320
25499,2017-05-26 15:39:17.980080,36478728,39743348,HP..,241,320
25500,2017-05-26 15:39:20.190078,36478728,39743348,HP..,241,320
25501,2017-05-26 15:39:22.400019,36478728,39743348,HP..,241,320
25502,2017-05-26 15:39:24.610275,36478728,39743348,HP..,241,320
25503,2017-05-26 15:39:26.820344,36478728,39743349,HP..,241,320
25504,2017-05-26 15:39:29.030466,36478728,39743349,HP..,241,320
25505,2017-05-26 15:39:31.240679,36478728,39743349,HP..,241,320
25506,2017-05-26 15:39:33.450987,36478728,39743349,HP..,241,320
25507,2017-05-26 15:39:35.661218,36478728,39743349,HP..,241,320
25508,2017-05-26 15:39:37.870953,36478728,39743349,HP..,241,330
25509,2017-05-26 15:39:40.081273,36478728,39743350,HP..,241,320
25510,2017-05-26 15:39:42.291192,36478728,39743350,HP..,241,330
25511,2017-05-26 15:39:44.501415,36478728,39743350,HP..,241,320
25512,2017-05-26 15:39:46.711246,36478728,39743350,HP..,241,320
25513,2017-05-26 15:39:48.921921,36478728,39743350,HP..,241,320
25514,2017-05-26 15:39:51.131939,36478728,39743351,HP..,241,320
25515,2017-05-26 15:39:53.341923,36478728,39743351,HP..,241,320
25516,2017-05-26 15:39:55.552494,36478728,39743351,HP..,240,320
25517,2017-05-26 15:39:57.762183,36478728,39743351,HP..,240,320
25518,2017-05-26 15:39:59.972347,36478728,39743351,HP..,238,310
25519,2017-05-26 15:40:02.182152,36478728,39743351,HP..,238,320
25520,2017-05-26 15:40:04.392793,36478728,39743352,HP..,238,310
25521,2017-05-26 15:40:06.602978,36478728,39743352,HP..,238,310
25522,2017-05-26 15:40:08.812716,36478728,39743352,HP..,238,330
25523,2017-05-26 15:40:11.023180,36478728,39743352,HP..,238,320
25524,2017-05-26 15:40:13.232920,36478728,39743352,HP..,238,320
25525,2017-05-26 15:40:15.443700,36478728,39743353,HP..,238,320
25526,2017-05-26 15:40:17.653487,36478728,39743353,HP..,238,320
25527,2017-05-26 15:40:19.863817,36478728,39743353,HP..,238,320
25528,2017-05-26 15:40:22.073799,36478728,39743353,HP..,238,320
25529,2017-05-26 15:40:24.283656,36478728,39743353,HP..,238,320
25530,2017-05-26 15:40:26.494225,36478728,39743353,HP..,238,320
25531,2017-05-26 15:40:28.704078,36478728,39743354,HP..,238,310
25532,2017-05-26 15:40:30.914682,36478728,39743354,HP..,238,320
25533,2017-05-26 15:40:33.124082,36478728,39743354,HP..,238,320
25534,2017-05-26 15:40:35.334637,36478728,39743354,HP..,238,310
25535,2017-05-26 15:40:37.544892,36478728,39743354,HP..,238,320
25536,2017-05-26 15:40:39.754579,36478728,39743355,HP..,238,320
25537,2017-05-26 15:40:41.964896,36478728,39743355,HP..,238,320
25538,2017-05-26 15:40:44.174962,36478728,39743355,HP..,238,320
25539,2017-05-26 15:40:46.385753,36478728,39743355,HP..,238,310
25540,2017-05-26 15:40:48.595029,36478728,39743355,HP..,238,330
25541,2017-05-26 15:40:50.805675,36478728,39743356,HP..,238,320
25542,2017-05-26 15:40:53.015679,36478728,39743356,HP..,241,330
25543,2017-05-26 15:40:55.225517,36478728,39743356,HP..,241,320
25544,2017-05-26 15:40:57.436112,36478728,39743356,HP..,241,320
25545,2017-05-26 15:40:59.646090,36478728,39743356,HP..,241,320
25546,2017-05-26 15:41:01.856407,36478728,39743356,HP..,242,320
25547,2017-05-26 15:41:04.066279,36478728,39743357,HP..,242,320
25548,2017-05-26 15:41:06.276769,36478728,39743357,HP..,242,320
25549,2017-05-26 15:41:08.486715,36478728,39743357,HP..,242,320
25550,2017-05-26 15:41:10.696616,36478728,39743357,HP..,242,320
25551,2017-05-26 15:41:12.906822,36478728,39743357,HP..,242,320
25552,2017-05-26 15:41:15.116838,36478728,39743358,HP..,242,320
25553,2017-05-26 15:41:17.327031,36478728,39743358,HP..,242,320
25554,2017-05-26 15:41:19.537240,36478728,39743358,HP..,242,320
25555,2017-05-26 15:41:21.747603,36478728,39743358,HP..,242,330
25556,2017-05-26 15:41:23.957593,36478728,39743358,HP..,242,320
25557,2017-05-26 15:41:26.167470,36478728,39743359,HP..,242,330
25558,2017-05-26 15:41:28.377993,36478728,39743359,HP..,242,330
25559,2017-05-26 15:41:30.587845,36478728,39743359,HP..,242,330
25560,2017-05-26 15:41:32.798302,36478728,39743359,HP..,242,330
25561,2017-05-26 15:41:35.008286,36478728,39743359,HP..,242,320
25562,2017-05-26 15:41:37.218386,36478728,39743359,HP..,242,320
25563,2017-05-26 15:41:39.428613,36478728,39743360,HP..,242,330
25564,2017-05-26 15:41:41.638401,36478728,39743360,HP..,242,330
25565,2017-05-26 15:41:43.848897,36478728,39743360,HP..,243,320
25566,2017-05-26 15:41:46.058546,36478728,39743360,HP..,242,310
25567,2017-05-26 15:41:48.268903,36478728,39743360,HP..,243,320
25568,2017-05-26 15:41:50.478777,36478728,39743361,HP..,243,320
25569,2017-05-26 15:41:52.689477,36478728,39743361,HP..,243,320
25570,2017-05-26 15:41:54.899435,36478728,39743361,HP..,243,320
25571,2017-05-26 15:41:57.109323,36478728,39743361,HP..,243,340
25572,2017-05-26 15:41:59.319844,36478728,39743361,HP..,243,330
25573,2017-05-26 15:42:01.529840,36478728,39743362,HP..,243,320
25574,2017-05-26 15:42:03.739848,36478728,39743362,HP..,243,320
25575,2017-05-26 15:42:05.950120,36478728,39743362,HP..,242,330
25576,2017-05-26 15:42:08.160262,36478728,39743362,HP..,243,320
25577,2017-05-26 15:42:10.370385,36478728,39743362,HP..,242,330
25578,2017-05-26 15:42:12.580218,36478728,39743362,HP..,242,320
25579,2017-05-26 15:42:14.790737,36478728,39743363,HP..,242,320
25580,2017-05-26 15:42:17.000581,36478728,39743363,HP..,243,320
25581,2017-05-26 15:42:19.210781,36478728,39743363,HP..,243,320
25582,2017-05-26 15:42:21.421016,36478728,39743363,HP..,243,330
25583,2017-05-26 15:42:23.631323,36478728,39743363,HP..,243,320
25584,2017-05-26 15:42:25.841416,36478728,39743364,HP..,243,330
25585,2017-05-26 15:42:28.051353,36478728,39743364,HP..,243,320
25586,2017-05-26 15:42:30.261873,36478728,39743364,HP..,243,320
25587,2017-05-26 15:42:32.471405,36478728,39743364,HP..,243,320
25588,2017-05-26 15:42:34.681738,36478728,39743364,HP..,243,330
25589,2017-05-26 15:42:36.891633,36478728,39743365,HP..,242,320
25590,2017-05-26 15:42:39.102133,36478728,39743365,HP..,243,330
25591,2017-05-26 15:42:41.312291,36478728,39743365,HP..,242,320
25592,2017-05-26 15:42:43.522134,36478728,39743365,HP..,242,330
25593,2017-05-26 15:42:45.732458,36478728,39743365,HP..,242,320
25594,2017-05-26 15:42:47.942459,36478728,39743365,HP..,243,320
25595,2017-05-26 15:42:50.153285,36478728,39743366,HP..,243,320
25596,2017-05-26 15:42:52.363079,36478728,39743366,HP..,243,330
25597,2017-05-26 15:42:54.573347,36478728,39743366,HP..,243,320
25598,2017-05-26 15:42:56.783234,36478728,39743366,HP..,243,320
25599,2017-05-26 15:42:58.993184,36478728,39743366,HP..,243,320
25600,2017-05-26 15:43:01.203720,36478728,39743367,HP..,243,320
25601,2017-05-26 15:43:03.413650,36478728,39743367,HP..,242,320
25602,2017-05-26 15:43:05.624177,36478728,39743367,HP..,242,320
25603,2017-05-26 15:43:07.834002,36478728,39743367,HP..,242,330
25604,2017-05-26 15:43:10.044012,36478728,39743367,HP..,242,330
25605,2017-05-26 15:43:12.254341,36478728,39743367,HP..,242,330
25606,2017-05-26 15:43:14.464114,36478728,39743368,HP..,242,330
25607,2017-05-26 15:43:16.674479,36478728,39743368,HP..,242,320
25608,2017-05-26 15:43:18.884293,36478728,39743368,HP..,242,320
25609,2017-05-26 15:43:21.094895,36478728,39743368,HP..,242,330
25610,2017-05-26 15:43:23.304381,36478728,39743368,HP..,242,320
25611,2017-05-26 15:43:25.515120,36478728,39743369,HP..,242,320
25612,2017-05-26 15:43:27.725111,36478728,39743369,HP..,242,320
25613,2017-05-26 15:43:29.935084,36478728,39743369,HP..,242,320
25614,2017-05-26 15:43:32.145472,36478728,39743369,HP..,242,320
25615,2017-05-26 15:43:34.355521,36478728,39743369,HP..,242,320
25616,2017-05-26 15:43:36.565505,36478728,39743370,HP..,242,320
25617,2017-05-26 15:43:38.775579,36478728,39743370,HP..,242,320
25618,2017-05-26 15:43:40.985916,36478728,39743370,HP..,242,330
25619,2017-05-26 15:43:43.196045,36478728,39743370,HP..,242,320
25620,2017-05-26 15:43:45.405899,36478728,39743370,HP..,242,330
25621,2017-05-26 15:43:47.616224,36478728,39743371,HP..,242,330
25622,2017-05-26 15:43:49.826046,36478728,39743371,HP..,242,320
25623,2017-05-26 15:43:52.036979,36478728,39743371,HP..,242,320
25624,2017-05-26 15:43:54.246878,36478728,39743371,HP..,242,320
25625,2017-05-26 15:43:56.456987,36478728,39743371,HP..,242,320
25626,2017-05-26 15:43:58.667100,36478728,39743371,HP..,242,320
25627,2017-05-26 15:44:00.876851,36478728,39743372,HP..,242,330
25628,2017-05-26 15:44:03.087527,36478728,39743372,HP..,242,320
25629,2017-05-26 15:44:05.297259,36478728,39743372,HP..,242,320
25630,2017-05-26 15:44:07.507348,36478728,39743372,HP..,242,320
25631,2017-05-26 15:44:09.717260,36478728,39743372,HP..,242,320
25632,2017-05-26 15:44:11.927793,36478728,39743373,HP..,242,320
25633,2017-05-26 15:44:14.137941,36478728,39743373,HP..,242,320
25634,2017-05-26 15:44:16.347761,36478728,39743373,HP..,242,330
25635,2017-05-26 15:44:18.558243,36478728,39743373,HP..,242,320
25636,2017-05-26 15:44:20.767980,36478728,39743373,HP..,242,330
25637,2017-05-26 15:44:22.978314,36478728,39743373,HP..,242,320
25638,2017-05-26 15:44:25.188786,36478728,39743374,HP..,242,330
25639,2017-05-26 15:44:27.398891,36478728,39743374,HP..,242,320
25640,2017-05-26 15:44:29.608964,36478728,39743374,HP..,242,330
25641,2017-05-26 15:44:31.818825,36478728,39743374,HP..,242,320
25642,2017-05-26 15:44:34.029064,36478728,39743374,HP..,242,320
25643,2017-05-26 15:44:36.238907,36478728,39743375,HP..,242,320
25644,2017-05-26 15:44:38.449291,36478728,39743375,HP..,241,320
25645,2017-05-26 15:44:40.659484,36478728,39743375,HP..,242,330
25646,2017-05-26 15:44:42.869656,36478728,39743375,HP..,242,320
25647,2017-05-26 15:44:45.079929,36478728,39743375,HP..,242,320
25648,2017-05-26 15:44:47.289643,36478728,39743375,HP..,242,320
25649,2017-05-26 15:44:49.499950,36478728,39743376,HP..,243,320
25650,2017-05-26 15:44:51.709843,36478728,39743376,HP..,242,320
25651,2017-05-26 15:44:53.920585,36478728,39743376,HP..,243,330
25652,2017-05-26 15:44:56.130080,36478728,39743376,HP..,243,320
25653,2017-05-26 15:44:58.340888,36478728,39743376,HP..,243,320
25654,2017-05-26 15:45:00.550742,36478728,39743377,HP..,243,320
25655,2017-05-26 15:45:02.760735,36478728,39743377,HP..,243,320
25656,2017-05-26 15:45:04.971161,36478728,39743377,HP..,243,320
25657,2017-05-26 15:45:07.181176,36478728,39743377,HP..,243,320
25658,2017-05-26 15:45:09.391481,36478728,39743377,HP..,243,320
25659,2017-05-26 15:45:11.601306,36478728,39743378,HP..,243,320
25660,2017-05-26 15:45:13.811930,36478728,39743378,HP..,243,320
25661,2017-05-26 15:45:16.021771,36478728,39743378,HP..,243,320
25662,2017-05-26 15:45:18.231616,36478728,39743378,HP..,243,320
25663,2017-05-26 15:45:20.441843,36478728,39743378,HP..,243,320
25664,2017-05-26 15:45:22.651875,36478728,39743379,HP..,243,330
25665,2017-05-26 15:45:24.862514,36478728,39743379,HP..,243,320
25666,2017-05-26 15:45:27.072297,36478728,39743379,HP..,243,330
25667,2017-05-26 15:45:29.282608,36478728,39743379,HP..,243,320
25668,2017-05-26 15:45:31.492607,36478728,39743379,HP..,243,320
25669,2017-05-26 15:45:33.702502,36478728,39743379,HP..,243,320
25670,2017-05-26 15:45:35.913209,36478728,39743380,HP..,243,320
25671,2017-05-26 15:45:38.122869,36478728,39743380,HP..,243,330
25672,2017-05-26 15:45:40.333231,36478728,39743380,HP..,243,330
25673,2017-05-26 15:45:42.542879,36478728,39743380,HP..,243,330
25674,2017-05-26 15:45:44.753715,36478728,39743380,HP..,243,320
25675,2017-05-26 15:45:46.963715,36478728,39743381,HP..,243,320
25676,2017-05-26 15:45:49.173443,36478728,39743381,HP..,243,320
25677,2017-05-26 15:45:51.383878,36478728,39743381,HP..,243,320
25678,2017-05-26 15:45:53.593701,36478728,39743381,HP..,243,330
25679,2017-05-26 15:45:55.804331,36478728,39743381,HP..,243,320
25680,2017-05-26 15:45:58.013806,36478728,39743381,HP..,243,320
25681,2017-05-26 15:46:00.224538,36478728,39743382,HP..,242,320
25682,2017-05-26 15:46:02.434483,36478728,39743382,HP..,241,320
25683,2017-05-26 15:46:04.644449,36478728,39743382,HP..,240,320
25684,2017-05-26 15:46:06.854699,36478728,39743382,HP..,240,320
25685,2017-05-26 15:46:09.064932,36478728,39743382,HP..,240,320
25686,2017-05-26 15:46:11.275107,36478728,39743383,HP..,240,320
25687,2017-05-26 15:46:13.484749,36478728,39743383,HP..,240,320
25688,2017-05-26 15:46:15.695327,36478728,39743383,HP..,240,320
25689,2017-05-26 15:46:17.905455,36478728,39743383,HP..,240,320
25690,2017-05-26 15:46:20.115337,36478728,39743383,HP..,240,320
25691,2017-05-26 15:46:22.325630,36478728,39743383,HP..,240,320
25692,2017-05-26 15:46:24.535495,36478728,39743384,HP..,240,320
25693,2017-05-26 15:46:26.746421,36478728,39743384,HP..,240,320
25694,2017-05-26 15:46:28.956262,36478728,39743384,HP..,240,320
25695,2017-05-26 15:46:31.166415,36478728,39743384,HP..,240,310
25696,2017-05-26 15:46:33.376486,36478728,39743384,HP..,240,320
25697,2017-05-26 15:46:35.586272,36478728,39743385,HP..,240,320
25698,2017-05-26 15:46:37.796933,36478728,39743385,HP..,240,320
25699,2017-05-26 15:46:40.006469,36478728,39743385,HP..,240,320
25700,2017-05-26 15:46:42.216988,36478728,39743385,HP..,240,320
25701,2017-05-26 15:46:44.426651,36478728,39743385,HP..,240,320
25702,2017-05-26 15:46:46.637213,36478728,39743386,HP..,240,320
25703,2017-05-26 15:46:48.847301,36478728,39743386,HP..,240,310
25704,2017-05-26 15:46:51.057299,36478728,39743386,HP..,240,320
25705,2017-05-26 15:46:53.267661,36478728,39743386,HP..,239,320
25706,2017-05-26 15:46:55.477502,36478728,39743386,HP..,240,320
25707,2017-05-26 15:46:57.688310,36478728,39743386,HP..,240,320
25708,2017-05-26 15:46:59.897950,36478728,39743387,HP..,240,320
25709,2017-05-26 15:47:02.108499,36478728,39743387,HP..,240,310
25710,2017-05-26 15:47:04.318403,36478728,39743387,HP..,240,310
25711,2017-05-26 15:47:06.528248,36478728,39743387,HP..,240,310
25712,2017-05-26 15:47:08.738756,36478728,39743387,HP..,240,320
25713,2017-05-26 15:47:10.948709,36478728,39743388,HP..,240,320
25714,2017-05-26 15:47:13.158600,36478728,39743388,HP..,240,320
25715,2017-05-26 15:47:15.368946,36478728,39743388,HP..,240,320
25716,2017-05-26 15:47:17.579092,36478728,39743388,HP..,240,310
25717,2017-05-26 15:47:19.789303,36478728,39743388,HP..,240,320
25718,2017-05-26 15:47:21.999069,36478728,39743388,HP..,240,320
25719,2017-05-26 15:47:24.209574,36478728,39743389,HP..,240,320
25720,2017-05-26 15:47:26.419249,36478728,39743389,HP..,240,320
25721,2017-05-26 15:47:28.629583,36478728,39743389,HP..,240,320
25722,2017-05-26 15:47:30.839490,36478728,39743389,HP..,240,310
25723,2017-05-26 15:47:33.050163,36478728,39743389,HP..,240,320
25724,2017-05-26 15:47:35.260161,36478728,39743390,HP..,240,320
25725,2017-05-26 15:47:37.475166,36478728,39743390,HP..,240,320
25726,2017-05-26 15:47:39.680682,36478728,39743390,HP..,240,320
25727,2017-05-26 15:47:41.890451,36478728,39743390,HP..,240,330
25728,2017-05-26 15:47:44.100538,36478728,39743390,HP..,240,320
25729,2017-05-26 15:47:46.310634,36478728,39743390,HP..,240,320
25730,2017-05-26 15:47:48.520956,36478728,39743391,HP..,240,310
25731,2017-05-26 15:47:50.731103,36478728,39743391,HP..,240,320
25732,2017-05-26 15:47:52.940973,36478728,39743391,HP..,240,320
25733,2017-05-26 15:47:55.151278,36478728,39743391,HP..,240,320
25734,2017-05-26 15:47:57.361105,36478728,39743391,HP..,240,320
25735,2017-05-26 15:47:59.571849,36478728,39743392,HP..,240,320
25736,2017-05-26 15:48:01.781362,36478728,39743392,HP..,240,310
25737,2017-05-26 15:48:03.992050,36478728,39743392,HP..,240,310
25738,2017-05-26 15:48:06.202044,36478728,39743392,HP..,240,320
25739,2017-05-26 15:48:08.411904,36478728,39743392,HP..,240,320
25740,2017-05-26 15:48:10.622581,36478728,39743393,HP..,240,320
25741,2017-05-26 15:48:12.832108,36478728,39743393,HP..,240,320
25742,2017-05-26 15:48:15.042611,36478728,39743393,HP..,240,320
25743,2017-05-26 15:48:17.252298,36478728,39743393,HP..,240,320
25744,2017-05-26 15:48:19.462820,36478728,39743393,HP..,240,320
25745,2017-05-26 15:48:21.673154,36478728,39743393,HP..,240,320
25746,2017-05-26 15:48:23.882970,36478728,39743394,HP..,240,320
25747,2017-05-26 15:48:26.093303,36478728,39743394,HP..,240,320
25748,2017-05-26 15:48:28.303142,36478728,39743394,HP..,240,320
25749,2017-05-26 15:48:30.513931,36478728,39743394,HP..,240,320
25750,2017-05-26 15:48:32.723240,36478728,39743394,HP..,240,320
25751,2017-05-26 15:48:34.933946,36478728,39743395,HP..,240,320
25752,2017-05-26 15:48:37.143925,36478728,39743395,HP..,240,320
25753,2017-05-26 15:48:39.353764,36478728,39743395,HP..,240,320
25754,2017-05-26 15:48:41.564354,36478728,39743395,HP..,240,320
25755,2017-05-26 15:48:43.774377,36478728,39743395,HP..,240,320
25756,2017-05-26 15:48:45.984286,36478728,39743395,HP..,240,320
25757,2017-05-26 15:48:48.194128,36478728,39743396,HP..,240,320
25758,2017-05-26 15:48:50.404980,36478728,39743396,HP..,240,320
25759,2017-05-26 15:48:52.614979,36478728,39743396,HP..,240,320
25760,2017-05-26 15:48:54.824836,36478728,39743396,HP..,240,330
25761,2017-05-26 15:48:57.035116,36478728,39743396,HP..,240,320
25762,2017-05-26 15:48:59.245063,36478728,39743397,HP..,240,320
25763,2017-05-26 15:49:01.455222,36478728,39743397,HP..,240,320
25764,2017-05-26 15:49:03.665686,36478728,39743397,HP..,240,320
25765,2017-05-26 15:49:05.875866,36478728,39743397,HP..,240,320
25766,2017-05-26 15:49:08.085923,36478728,39743397,HP..,240,320
25767,2017-05-26 15:49:10.295637,36478728,39743397,HP..,240,320
25768,2017-05-26 15:49:12.506375,36478728,39743398,HP..,240,320
25769,2017-05-26 15:49:14.715851,36478728,39743398,HP..,240,310
25770,2017-05-26 15:49:16.926427,36478728,39743398,HP..,240,310
25771,2017-05-26 15:49:19.136286,36478728,39743398,HP..,240,320
25772,2017-05-26 15:49:21.346936,36478728,39743398,HP..,240,320
25773,2017-05-26 15:49:23.556730,36478728,39743399,HP..,240,310
25774,2017-05-26 15:49:25.766692,36478728,39743399,HP..,240,320
25775,2017-05-26 15:49:27.977057,36478728,39743399,HP..,240,320
25776,2017-05-26 15:49:30.186912,36478728,39743399,HP..,240,320
25777,2017-05-26 15:49:32.397166,36478728,39743399,HP..,240,320
25778,2017-05-26 15:49:34.606996,36478728,39743400,HP..,240,320
25779,2017-05-26 15:49:36.817670,36478728,39743400,HP..,240,320
25780,2017-05-26 15:49:39.027665,36478728,39743400,HP..,240,320
25781,2017-05-26 15:49:41.237513,36478728,39743400,HP..,240,320
25782,2017-05-26 15:49:43.448086,36478728,39743400,HP..,240,320
25783,2017-05-26 15:49:45.657957,36478728,39743400,HP..,240,320
25784,2017-05-26 15:49:47.868094,36478728,39743401,HP..,240,310
25785,2017-05-26 15:49:50.078318,36478728,39743401,HP..,240,320
25786,2017-05-26 15:49:52.288604,36478728,39743401,HP..,240,320
25787,2017-05-26 15:49:54.498615,36478728,39743401,HP..,240,320
25788,2017-05-26 15:49:56.708453,36478728,39743401,HP..,240,320
25789,2017-05-26 15:49:58.918771,36478728,39743402,HP..,240,310
25790,2017-05-26 15:50:01.128680,36478728,39743402,HP..,240,320
25791,2017-05-26 15:50:03.339024,36478728,39743402,HP..,240,310
25792,2017-05-26 15:50:05.549450,36478728,39743402,HP..,240,250
25793,2017-05-26 15:50:07.759704,36478728,39743402,HP..,240,260
25794,2017-05-26 15:50:09.969542,36478728,39743402,HP..,240,250
25795,2017-05-26 15:50:12.179541,36478728,39743402,HP..,240,250
25796,2017-05-26 15:50:14.389979,36478728,39743403,HP..,240,260
25797,2017-05-26 15:50:16.599805,36478728,39743403,HP..,240,250
25798,2017-05-26 15:50:18.809906,36478728,39743403,HP..,240,260
25799,2017-05-26 15:50:21.020009,36478728,39743403,HP..,240,250
25800,2017-05-26 15:50:23.230374,36478728,39743403,HP..,240,260
25801,2017-05-26 15:50:25.440613,36478728,39743403,HP..,240,260
25802,2017-05-26 15:50:27.650377,36478728,39743403,HP..,239,260
25803,2017-05-26 15:50:29.860852,36478728,39743404,HP..,239,250
25804,2017-05-26 15:50:32.070534,36478728,39743404,HP..,239,250
25805,2017-05-26 15:50:34.281324,36478728,39743404,HP..,239,250
25806,2017-05-26 15:50:36.491121,36478728,39743404,HP..,239,240
25807,2017-05-26 15:50:38.701420,36478728,39743404,HP..,239,260
25808,2017-05-26 15:50:40.911429,36478728,39743404,HP..,239,250
25809,2017-05-26 15:50:43.121335,36478728,39743404,HP..,239,250
25810,2017-05-26 15:50:45.331847,36478728,39743405,HP..,239,250
25811,2017-05-26 15:50:47.541683,36478728,39743405,HP..,239,250
25812,2017-05-26 15:50:49.752304,36478728,39743405,HP..,239,250
25813,2017-05-26 15:50:51.961677,36478728,39743405,HP..,239,260
25814,2017-05-26 15:50:54.172271,36478728,39743405,HP..,239,260
25815,2017-05-26 15:50:56.382530,36478728,39743405,HP..,239,260
25816,2017-05-26 15:50:58.592251,36478728,39743405,HP..,239,260
25817,2017-05-26 15:51:00.802562,36478728,39743406,HP..,239,250
25818,2017-05-26 15:51:03.012411,36478728,39743406,HP..,239,250
25819,2017-05-26 15:51:05.222784,36478728,39743406,HP..,239,250
25820,2017-05-26 15:51:07.433002,36478728,39743406,HP..,239,260
25821,2017-05-26 15:51:09.643314,36478728,39743406,HP..,239,270
25822,2017-05-26 15:51:11.853353,36478728,39743406,HP..,239,260
25823,2017-05-26 15:51:14.063294,36478728,39743406,HP..,239,250
25824,2017-05-26 15:51:16.273502,36478728,39743406,HP..,239,240
25825,2017-05-26 15:51:18.483778,36478728,39743407,HP..,239,250
25826,2017-05-26 15:51:20.693944,36478728,39743407,HP..,239,260
25827,2017-05-26 15:51:22.903691,36478728,39743407,HP..,239,260
25828,2017-05-26 15:51:25.114168,36478728,39743407,HP..,239,250
25829,2017-05-26 15:51:27.324238,36478728,39743407,HP..,239,260
25830,2017-05-26 15:51:29.534235,36478728,39743407,HP..,239,260
25831,2017-05-26 15:51:31.744440,36478728,39743407,HP..,239,250
25832,2017-05-26 15:51:33.954443,36478728,39743408,HP..,239,250
25833,2017-05-26 15:51:36.164652,36478728,39743408,HP..,239,250
25834,2017-05-26 15:51:38.374584,36478728,39743408,HP..,239,250
25835,2017-05-26 15:51:40.585275,36478728,39743408,HP..,239,240
25836,2017-05-26 15:51:42.795225,36478728,39743408,HP..,239,250
25837,2017-05-26 15:51:45.005084,36478728,39743408,HP..,239,250
25838,2017-05-26 15:51:47.215602,36478728,39743408,HP..,239,250
25839,2017-05-26 15:51:49.425507,36478728,39743409,HP..,239,250
25840,2017-05-26 15:51:51.636025,36478728,39743409,HP..,239,250
25841,2017-05-26 15:51:53.845965,36478728,39743409,HP..,239,250
25842,2017-05-26 15:51:56.056005,36478728,39743409,HP..,239,260
25843,2017-05-26 15:51:58.266214,36478728,39743409,HP..,239,250
25844,2017-05-26 15:52:00.476019,36478728,39743409,HP..,239,250
25845,2017-05-26 15:52:02.686502,36478728,39743409,HP..,239,250
25846,2017-05-26 15:52:04.896350,36478728,39743410,HP..,239,260
25847,2017-05-26 15:52:07.107105,36478728,39743410,HP..,239,260
25848,2017-05-26 15:52:09.316428,36478728,39743410,HP..,239,250
25849,2017-05-26 15:52:11.527049,36478728,39743410,HP..,239,250
25850,2017-05-26 15:52:13.737200,36478728,39743410,HP..,239,250
25851,2017-05-26 15:52:15.946944,36478728,39743410,HP..,239,250
25852,2017-05-26 15:52:18.157310,36478728,39743410,HP..,239,270
25853,2017-05-26 15:52:20.367403,36478728,39743410,HP..,239,250
25854,2017-05-26 15:52:22.577482,36478728,39743411,HP..,239,260
