2017-05-22 00:00:01.132525
HCHP 039724119 7
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:15.172956
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724120 /
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:17.383664
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724121 0
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:19.593511
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724123 2
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:21.803830
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724124 3
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:24.014038
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724126 5
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:26.223860
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724127 6
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:28.434275
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724128 7
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:30.644322
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724129 8
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:32.854217
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724131 1
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:35.064483
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724133 3
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:37.274713
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724134 4
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:39.484972
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724135 5
PTEC HP..  
IINST 009  
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:41.694719
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724137 7
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:43.905048
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724138 8
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:46.114890
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724139 9
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:48.325264
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724141 2
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:50.535123
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724142 3
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:52.745797
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724144 5
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:54.955800
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724144 5
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00150 '
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:57.165714
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724144 5
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:42:59.376217
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724144 5
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 243 9
PAPP 00150 '
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:01.591272
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724144 5
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:03.796700
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724145 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 243 9
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:06.006334
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724145 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 243 9
PAPP 00170 )
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:08.217021
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724145 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00130 %
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:10.426772
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724145 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 243 9
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:12.636770
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724145 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 243 9
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:14.846983
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724145 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 243 9
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:17.056988
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724145 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:19.267216
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724145 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00130 %
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:21.477109
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724145 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00130 %
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:23.687861
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724145 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00130 %
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:25.897913
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724145 6
PTEC HP..  
IINST 007 ^
IMAX 031 C
TENSION 242 8
PAPP 02460 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:28.107753
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724147 8
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02340 *
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:30.318027
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724148 9
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02310 '
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:32.528104
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724149 :
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02300 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:34.738193
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724151 3
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02290 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:36.948314
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724152 4
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02290 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:39.158619
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724154 6
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02180 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:41.368725
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724154 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00150 '
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:43.578732
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724154 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:45.789095
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724154 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:47.998944
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724154 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00130 %
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:50.209527
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724154 6
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00130 %
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:52.419426
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724155 7
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:54.629745
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724155 7
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:56.839854
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724155 7
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:43:59.049599
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724155 7
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:01.260202
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724155 7
PTEC HP..  
IINST 006 ]
IMAX 031 C
TENSION 242 8
PAPP 01570 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:03.470034
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724156 8
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 238 =
PAPP 02370 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:05.680222
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724158 :
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 238 =
PAPP 02290 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:07.890415
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724159 ;
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02290 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:10.100589
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724160 3
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02300 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:12.310740
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724161 4
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02290 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:14.520598
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724163 6
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02300 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:16.730919
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724165 8
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02290 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:18.940824
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724166 9
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02290 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:21.151741
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724167 :
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02290 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:23.361400
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724168 ;
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02290 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:25.571957
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724170 4
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02290 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:27.781705
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724171 5
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:29.991761
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724173 7
PTEC HP..  
IINST 009  
IMAX 031 C
TENSION 238 =
PAPP 02260 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:32.201943
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724174 8
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 238 =
PAPP 02250 *
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:34.411994
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724175 9
PTEC HP..  
IINST 009  
IMAX 031 C
TENSION 237 <
PAPP 02230 (
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:36.622143
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724176 :
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:38.832003
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724178 <
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:41.042578
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724180 5
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:43.252694
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724181 6
PTEC HP..  
IINST 009  
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:45.462600
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724182 7
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:47.672876
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724184 9
PTEC HP..  
IINST 009  
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:49.882763
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724185 :
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:52.093749
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724186 ;
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02270 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:54.303557
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724188 =
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:56.513737
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724189 >
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:44:58.723790
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724191 7
PTEC HP..  
IINST 009  
IMAX 031 C
TENSION 238 =
PAPP 02260 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:00.933699
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724192 8
PTEC HP..  
IINST 009  
IMAX 031 C
TENSION 238 =
PAPP 02250 *
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:03.144097
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724193 9
PTEC HP..  
IINST 009  
IMAX 031 C
TENSION 238 =
PAPP 02260 +
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:05.353994
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724194 :
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 242 8
PAPP 00690 0
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:07.564513
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724194 :
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 242 8
PAPP 00130 %
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:09.774213
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724194 :
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 242 8
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:11.984909
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 242 8
PAPP 00150 '
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:14.194867
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 242 8
PAPP 00150 '
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:16.404639
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 243 9
PAPP 00150 '
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:18.614861
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 243 9
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:20.824864
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 243 9
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:23.035077
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 243 9
PAPP 00150 '
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:25.245566
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 243 9
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:27.455668
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:29.665741
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00150 '
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:31.875668
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00130 %
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:34.086062
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:36.296135
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:38.506052
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:40.715975
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724195 ;
PTEC HP..  
IINST 001 X
IMAX 031 C
TENSION 244 :
PAPP 00140 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:42.926506
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724196 <
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02360 ,
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:45.136663
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724198 >
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02300 &
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:47.346492
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724199 ?
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02290 .
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:49.556985
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724200 .
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:51.766660
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724202 0
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 239 >
PAPP 02280 -
HHPHC A ,
MOTDETAT 000000 B2017-05-22 04:45:53.977028
ADCO 030422000048 .
OPTARIF HC.. <
ISOUSC 30 9
HCHC 036461998 4
HCHP 039724203 1
PTEC HP..  
IINST 010 X
IMAX 031 C
TENSION 240 6
